"text","post_content","source_type"
"HAHAHALA....C'EST SÛREMENT LES NONBREUX PETITS GRILLONS QUI ENVAHISSENT NOS MAISONS DEPUIS CE MOIS DE MAI , VOIR POUTINE, TRUMP, OÙ LE FACHOS DE NETANYAHOU QUI VEULENT ENVAHIR ET POSSÉDER LA FRANCE SANS EN DÉBOURSER UN CENTIME. 
QUAND AUX CENTRALES NUCLÉAIRES LÀ PLUPART SONT PRÊTES À PÉTER, MAIS MACRON À DIT QUE LES NUAGES VONT 
 S'ARRÊTER AUX FRONTIÈRES DU PAYS, SAUF QU'IL À OUBLIER DE DIRE QUELLE SONT À L'INTÉRIEUR DES FRONTIÈRES FRANÇAISES ( ALORS SOYONS DOUBLEMENT RASSURÉS ) HIHIHIHI....!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!DORMONS TRANQUILLEMENT","Centrale nucléaire de Golfech : des « signaux » entendus à proximité, EDF en cherche l’origine","post"
"Anne-marie Tony peut-être que pour vous non , mes pour moi et plein d autre oui...","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Isabelle Laforge  ça finira surtout en prison😂 ça fera réfléchir les prochains justiciers  😅","Ajaccio : un mineur blessé par balle lors d'un rodéo urbain, la piste d’un voisin excédé est privilégiée","post"
"Il faut revenir aux 39h et supprimer 99% des aides sociales. Trop de confort tue l'effort....
Les charges salariales doivent baisser ainsi que les impôts et les taxes pour retrouver du pouvoir d'achat !
Le travail doit payer et les fainéasses d'assister ne doivent plus être à la charge du contribuable qui travaille.","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Mi Ckaël mais non c est pas moi 😱🤣","L’accident a eu lieu un peu après 18 h 30, dimanche 30 août. La victime s’en est sortie indemne","post"
"Bal Tam il n'y a pas que le travail à  la chaîne...dans les grandes entreprises aussi","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents","post"
"Encore 1 !","Élection présidentielle 2027 : le patron du PS Olivier Faure officialise sa candidature","post"
"Et beh les pedos de bordeaux ont de beaux jours devant eux… Notre belle justice, jamais responsable et qui fuit les problèmes…","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/9RCE","post"
"Princesse de coeur ,rien a voir avec l autre ,la camilla ....et le charles n est pas mieux 🤮","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"😡 connerie ….","À chaque marée haute, le pont d’Hossegor se transforme en lieu de rendez-vous pour les jeunes vacanciers. Entre figures acrobatiques, nouvelles amitiés et traditions locales, ce plongeoir improvisé est une institution","post"
"Photo non contractuelle, rave légale en Suisse ! Rien a voir avec les free en France !!","Suisse : coups de feu en marge d’une rave party à Aarau, plusieurs victimes
🔗https://l.sudouest.fr/Mtni","post"
"Soutiens FO ! ! Ça ne devrait pas exister ! ! Il y en a marre c'est nos impôts qui payons tout cela .. nos impôts payent même les casseurs grâce à notre système social... Il faut tout stopper et reprendre une éducation claire et net ! !!","À 17 heures, ce dimanche 30 août, des policiers de la brigade de Mont-de-Marsan ont retrouvé leur véhicule fortement endommagé dans le quartier de La Moustey, à Saint-Pierre-du-Mont. Le ou les auteurs des faits n’ont pas été identifiés
🔗https://l.sudouest.fr/OCj4","post"
"Mais non mais c est pas moi 😱😱😱","L’accident a eu lieu un peu après 18 h 30, dimanche 30 août. La victime s’en est sortie indemne","post"
"Isabelle Capy sous le pont de l ahma je croix je travaille en boulangerie 😪","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Jean Jacques Guyot et vous, vous faite bien des excès de vitesse chaque jours et vous mettez la vie des autres en danger de mort !!!!
Alors que nous voulons juste nous déplacer pour aller travailler.","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Christophe Galea 🤣🤣🤣🤣🤣🤔🤔🤔","Défense européenne : pourquoi Macron se déplace en Suède pour la signature d’un contrat de frégates à 4,3 milliards d’euros","post"
"Baba Seran 
Au détriment de l’emploi ?","Mode ultra-éphémère : la France instaure un malus financier sur les produits de type Shein, en plus de la taxe européenne","post"
"Ils font bien une bonne paire de faux culs ces deux là","🔴 DIRECT. Incendie en Gironde : « La commune du Porge n’a pas été abandonnée »… Suivez la conférence de presse de la préfète sur le retour d'expérience 
🔗https://l.sudouest.fr/TV50","post"
"Chandelle Laurent je partage le même avis.","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"C'est pour quand le grand remplacement 🤩, des agriculteurs responsables, respectueux de leur sol ,de la biodiversité et des écosystèmes...ne dépendant plus des aides de l'État (nous contribuables) ???  Ras le bol de se faire empoisonner par des chouineurs.","Rémi Dumaure, qui a conquis la chambre consulaire périgordine sous la bannière Coordination rurale, a été attaqué par le président national du syndicat","post"
"Bien sûr un accident commendité...","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Commentaire honteux  !!!!  il faut apprendre à réfléchir avant de parler, ou en l’occurrence, avant d’écrire ce genre de message !","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/WnTP","post"
"Toujours pareille pour les casos qui boss pas ou les immigrant qui on aussi droit a tout ... ceux qui boss non jamais droit a rien !!!","Bénéficiez-vous de cette aide de 50 euros pour faire du sport?","post"
"Le seul souvenir que je garderai d'elle ce n'est pas son combat pour les animaux mais bien que c'était une facho.","Objets personnels et souvenirs de Brigitte Bardot mis aux enchères de 20 à 10 000 euros à Paris","post"
"Elle a raison je vote pour cette femme pour sauver le pays","« J’en ai assez de commenter le désastre » : la journaliste Natacha Polony se lance en politique pour « perturber l’entre-soi »","post"
"Pauvre conard fumier","💬🔥 Deux semaines après le départ de l'un des plus grands feux de l'histoire française, à Saumos, le contrôleur général Marc Vermeulen, directeur du service départemental d'incendie et de secours de Gironde, revient sur la violence de l'incendie. Il répond également aux polémiques sur sa gestion du sinistre, et notamment sur l'équilibre des moyens déployés entre Le Porge, Lège et le Cap-Ferret.
🔗https://l.sudouest.fr/26d9","post"
"Heureusement qu'il y a des gens comme vous et votre franchise pour témoignier.","Tandis que des associations réclament un report de l’ouverture de la saison de chasse après un été où la sécheresse et les incendies ont largement touché la faune, le président de la Fédération départementale des chasseurs Thibault Varenne livre son point de vue","post"
"Jj Ressilap A mon avis t'as pas dû bossé longtemps pour eux. Ils ont vite compris 😂🤣","Sophie Binet, leader de la CGT, accuse « une partie du patronat » de « faire la courte échelle à l’extrême droite »","post"
"EV EV  Les politicards ne coûtent rien hein!!!
Vraiment j en ai marre des gens comme vous!!🤢🤮🤮🤮","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents","post"
"J etais au lycée agricole de Coulounieix avec Chantal ( je ne suis plus certain du prénom) 1978 79 80 Van der Horst !!!","Depuis plus de 50 ans, la fromagerie Van der Horst élabore du fromage néerlandais à Montcaret (24). Une tradition et un savoir-faire faisant d’elle l’une des plus réputées de Dordogne et de France","post"
"Rémi Seux menteur !","Environ 1 500 représentants de la plus grande loge maçonnique de France, réunis à Bordeaux, ont élu ce vendredi 28 août ce juriste de formation et responsable national du syndicat Unsa, âgé de 50 ans, qui avait déjà occupé le mandat en 2023. Dans sa feuille de route, spiritualité laïque, écologie et dénonciation des extrêmes","post"
"Jean Jacques Guyot non juste que je préfère manger ce que je chasse que manger des bêtes remplie d'antibiotique .","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Chantal Petit  Certes le terrain vaut de l'argent ! Mais pour avoir cet argent,  il faut le vendre !!! Donc pour reconstruire et rester cher eux,  certains auront besoin d'aides. Pas de raison de les chasser au prétexte que leur terrain à de la valeur. Ils n'ont pas demandé à être délogé par le feu 🔥 Il faut être réaliste pour tenir dans l'adversité.","Le Secours populaire lance un appel aux dons de bicyclettes, principalement destinées aux adolescents dont les familles ont été touchées par le mégafeu. L’objectif : leur permettre de retrouver le chemin du collège ou du lycée en toute autonomie","post"
"Record absolu pour Lecornu ! Le gouvernement va faire en 8 mois ce qu'il n'aura pas fait en  9 ans 1/2 😠.","Budget 2027 : « Réversibilité », pas de hausses d’impôts, baisse des dépenses… Ce que l’on sait à ce stade des orientations du gouvernement","post"
"Retour au Maroc aucun rapport avec la Russie l'ultra droite  Israël etc 😂😂😂😂 
Raison bidon comme toujours","Afflux de migrants à Ceuta : l’Espagne « continue à enquêter » sur les causes, la Russie, Israël et l’ultra-droite pointés du doigt
🔗https://l.sudouest.fr/q0mW","post"
"Vincent Rey et? Rapport ?","États-Unis : la justice militaire américaine déclare irrecevables les aveux du cerveau présumé du 11-Septembre","post"
"Avec un chauffeur qui roulait bourré à une vitesse folle sous un autopont des quais de Paris. Selon les conclusions officielles des enquêtes française et britannique, Henri Paul, le chauffeur de la Mercedes dans laquelle se trouvaient Lady Diana et Dodi Al-Fayed, avait un taux d'alcoolémie très élevé au moment de l'accident. Les analyses réalisées après le drame ont indiqué un taux d'environ 1,7 à 1,8 g d'alcool par litre de sang, soit plus de trois fois la limite légale française de l'époque.","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"je me suis arrêté à :  ""Le chasseur gère la faune sauvage mieux que personne pour qu’elle ne souffre pas.""
Y'en a  encore pour nous sortir la carte de la régulation quand le grand patron de la chasse lui même te sort que c'est de l'hypocrisie.","Bruno Meunier est président de la Fédération régionale des chasseurs de Nouvelle-Aquitaine qui compte 150 000 adhérents","post"
"Ce qui m'interpelle dans cette article en plus de  la raison de sa mutation,  c'est qu'elle était ""harcelée en ligne et menacée de mort"" selon l'article, mais on indique quand même où elle a été déplacée.  Dune grande logique.🤦‍♀️","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"Cécilia Martins j'ai dis toi ou vous ? Non je ne crois pas, je parlais des vieux en général 
Et oui j'ai voté","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Une catastrophe pour ces batards pour qui le loisir preferé est le massacre du vivant","Bruno Meunier est président de la Fédération régionale des chasseurs de Nouvelle-Aquitaine qui compte 150 000 adhérents","post"
"Alex First n'importe quoi...quel mythe bidon !","Environ 1 500 représentants de la plus grande loge maçonnique de France, réunis à Bordeaux, ont élu ce vendredi 28 août ce juriste de formation et responsable national du syndicat Unsa, âgé de 50 ans, qui avait déjà occupé le mandat en 2023. Dans sa feuille de route, spiritualité laïque, écologie et dénonciation des extrêmes","post"
